shift_key,date_key,store_key,employee_key,shift_type,scheduled_hours,actual_hours,labor_cost,is_overtime
94727,20250608,19,281,Morning,6.0,6.4,298.37,1
94728,20250609,19,281,Morning,6.0,6.5,303.03,1
94729,20250610,19,281,Morning,6.0,5.5,256.41,0
94730,20250611,19,281,Morning,6.0,5.9,275.06,0
94731,20250612,19,281,Morning,6.0,6.8,317.02,1
94732,20250613,19,281,Morning,5.0,5.1,237.76,0
94733,20250615,19,281,Morning,6.0,7.0,326.34,1
94734,20250616,19,281,Morning,6.0,6.7,312.35,1
94735,20250617,19,281,Morning,6.0,6.1,284.38,0
94736,20250618,19,281,Morning,6.0,5.8,270.40,0
94737,20250619,19,281,Morning,6.0,6.4,298.37,1
94738,20250620,19,281,Morning,5.0,5.6,261.07,1
94739,20250622,19,281,Morning,6.0,5.9,275.06,0
94740,20250623,19,281,Morning,6.0,6.4,298.37,1
94741,20250624,19,281,Morning,6.0,6.2,289.04,0
94742,20250625,19,281,Morning,6.0,5.7,265.73,0
94743,20250626,19,281,Morning,6.0,6.1,284.38,0
94744,20250627,19,281,Morning,5.0,5.8,270.40,1
94745,20250629,19,281,Morning,6.0,6.0,279.72,0
94746,20250630,19,281,Morning,6.0,5.6,261.07,0
94747,20250701,19,281,Morning,6.0,6.4,298.37,1
94748,20250702,19,281,Morning,6.0,6.4,298.37,1
94749,20250703,19,281,Morning,6.0,5.8,270.40,0
94750,20250704,19,281,Morning,5.0,5.1,237.76,0
94751,20250706,19,281,Morning,6.0,6.5,303.03,1
94752,20250707,19,281,Morning,6.0,5.6,261.07,0
94753,20250708,19,281,Morning,6.0,6.7,312.35,1
94754,20250709,19,281,Morning,6.0,6.8,317.02,1
94755,20250710,19,281,Morning,6.0,6.0,279.72,0
94756,20250711,19,281,Morning,5.0,4.8,223.78,0
94757,20250713,19,281,Morning,6.0,6.5,303.03,1
94758,20250714,19,281,Morning,6.0,6.8,317.02,1
94759,20250715,19,281,Morning,6.0,5.6,261.07,0
94760,20250716,19,281,Morning,6.0,5.4,251.75,0
94761,20250717,19,281,Morning,6.0,6.5,303.03,1
94762,20250720,19,281,Morning,6.0,6.0,279.72,0
94763,20250721,19,281,Morning,6.0,6.4,298.37,1
94764,20250722,19,281,Morning,6.0,6.7,312.35,1
94765,20250723,19,281,Morning,6.0,6.6,307.69,1
94766,20250724,19,281,Morning,6.0,5.7,265.73,0
94767,20250727,19,281,Morning,6.0,6.8,317.02,1
94768,20250728,19,281,Morning,6.0,7.0,326.34,1
94769,20250729,19,281,Morning,6.0,6.4,298.37,1
94770,20250730,19,281,Morning,6.0,5.6,261.07,0
94771,20250731,19,281,Morning,6.0,6.3,293.71,1
94772,20250803,19,281,Morning,6.0,6.9,321.68,1
94773,20250804,19,281,Morning,6.0,6.8,317.02,1
94774,20250805,19,281,Morning,6.0,6.9,321.68,1
94775,20250806,19,281,Morning,6.0,7.0,326.34,1
94776,20250807,19,281,Morning,6.0,5.7,265.73,0
94777,20250810,19,281,Morning,6.0,5.8,270.40,0
94778,20250811,19,281,Morning,6.0,6.0,279.72,0
94779,20250812,19,281,Morning,6.0,6.2,289.04,0
94780,20250813,19,281,Morning,6.0,5.8,270.40,0
94781,20250814,19,281,Morning,6.0,5.7,265.73,0
94782,20250815,19,281,Morning,5.0,4.9,228.44,0
94783,20250817,19,281,Morning,6.0,6.8,317.02,1
94784,20250818,19,281,Morning,6.0,6.8,317.02,1
94785,20250819,19,281,Morning,6.0,6.4,298.37,1
94786,20250820,19,281,Morning,6.0,5.9,275.06,0
94787,20250821,19,281,Morning,6.0,6.1,284.38,0
94788,20250824,19,281,Morning,6.0,5.5,256.41,0
94789,20250825,19,281,Morning,6.0,6.0,279.72,0
94790,20250826,19,281,Morning,6.0,5.7,265.73,0
94791,20250827,19,281,Morning,6.0,5.7,265.73,0
94792,20250828,19,281,Morning,6.0,5.8,270.40,0
94793,20250831,19,281,Morning,6.0,6.1,284.38,0
94794,20250901,19,281,Morning,6.0,6.8,317.02,1
94795,20250902,19,281,Morning,6.0,6.0,279.72,0
94796,20250903,19,281,Morning,6.0,5.6,261.07,0
94797,20250904,19,281,Morning,6.0,6.3,293.71,1
94798,20250905,19,281,Morning,5.0,5.9,275.06,1
94799,20250907,19,281,Morning,6.0,5.8,270.40,0
94800,20250908,19,281,Morning,6.0,5.8,270.40,0
94801,20250909,19,281,Morning,6.0,5.6,261.07,0
94802,20250910,19,281,Morning,6.0,6.8,317.02,1
94803,20250911,19,281,Morning,6.0,7.0,326.34,1
94804,20250912,19,281,Morning,5.0,4.7,219.11,0
94805,20250914,19,281,Morning,6.0,6.6,307.69,1
94806,20250915,19,281,Morning,6.0,7.0,326.34,1
94807,20250916,19,281,Morning,6.0,5.7,265.73,0
94808,20250917,19,281,Morning,6.0,5.6,261.07,0
94809,20250918,19,281,Morning,6.0,5.5,256.41,0
94810,20250919,19,281,Morning,5.0,4.9,228.44,0
94811,20250921,19,281,Morning,6.0,6.7,312.35,1
94812,20250922,19,281,Morning,6.0,7.0,326.34,1
94813,20250925,19,281,Morning,6.0,5.8,270.40,0
94814,20250926,19,281,Morning,5.0,5.6,261.07,1
94815,20250928,19,281,Morning,6.0,5.7,265.73,0
94816,20250929,19,281,Morning,6.0,6.5,303.03,1
94817,20250930,19,281,Morning,6.0,6.8,317.02,1
94818,20251001,19,281,Morning,6.0,6.1,284.38,0
94819,20251005,19,281,Morning,6.0,6.5,303.03,1
94820,20251006,19,281,Morning,6.0,6.4,298.37,1
94821,20251008,19,281,Morning,6.0,6.0,279.72,0
94822,20251009,19,281,Morning,6.0,6.1,284.38,0
94823,20251010,19,281,Morning,5.0,5.0,233.10,0
94824,20251012,19,281,Morning,6.0,6.5,303.03,1
94825,20251013,19,281,Morning,6.0,6.0,279.72,0
94826,20251015,19,281,Morning,6.0,6.7,312.35,1
94827,20251016,19,281,Morning,6.0,6.6,307.69,1
94828,20251019,19,281,Morning,6.0,6.3,293.71,1
94829,20251020,19,281,Morning,6.0,5.7,265.73,0
94830,20251021,19,281,Morning,6.0,6.6,307.69,1
94831,20251022,19,281,Morning,6.0,6.6,307.69,1
94832,20251023,19,281,Morning,6.0,5.4,251.75,0
94833,20251026,19,281,Morning,6.0,6.3,293.71,1
94834,20251027,19,281,Morning,6.0,6.5,303.03,1
94835,20251028,19,281,Morning,6.0,6.4,298.37,1
94836,20251029,19,281,Morning,6.0,5.6,261.07,0
94837,20251030,19,281,Morning,6.0,5.5,256.41,0
94838,20251102,19,281,Morning,6.0,6.3,293.71,1
94839,20251103,19,281,Morning,6.0,6.0,279.72,0
94840,20251104,19,281,Morning,6.0,6.1,284.38,0
94841,20251105,19,281,Morning,6.0,6.9,321.68,1
94842,20251106,19,281,Morning,6.0,6.7,312.35,1
94843,20251109,19,281,Morning,6.0,5.7,265.73,0
94844,20251110,19,281,Morning,6.0,6.7,312.35,1
94845,20251111,19,281,Morning,6.0,6.9,321.68,1
94846,20251112,19,281,Morning,6.0,5.7,265.73,0
94847,20251113,19,281,Morning,6.0,6.6,307.69,1
94848,20251114,19,281,Morning,5.0,4.8,223.78,0
94849,20251116,19,281,Morning,6.0,6.1,284.38,0
94850,20251117,19,281,Morning,6.0,6.9,321.68,1
94851,20251118,19,281,Morning,6.0,6.1,284.38,0
94852,20251119,19,281,Morning,6.0,6.0,279.72,0
94853,20251120,19,281,Morning,6.0,7.0,326.34,1
94854,20251121,19,281,Morning,5.0,6.0,279.72,1
94855,20251123,19,281,Morning,6.0,7.0,326.34,1
94856,20251124,19,281,Morning,6.0,6.1,284.38,0
94857,20251125,19,281,Morning,6.0,5.9,275.06,0
94858,20251126,19,281,Morning,6.0,6.4,298.37,1
94859,20251127,19,281,Morning,6.0,7.0,326.34,1
94860,20251128,19,281,Morning,5.0,5.9,275.06,1
94861,20251130,19,281,Morning,6.0,6.6,307.69,1
94862,20251201,19,281,Morning,6.0,6.3,293.71,1
94863,20251202,19,281,Morning,6.0,5.5,256.41,0
94864,20251203,19,281,Morning,6.0,6.0,279.72,0
94865,20251204,19,281,Morning,6.0,6.4,298.37,1
94866,20251207,19,281,Morning,6.0,6.8,317.02,1
94867,20251208,19,281,Morning,6.0,6.4,298.37,1
94868,20251209,19,281,Morning,6.0,6.3,293.71,1
94869,20251210,19,281,Morning,6.0,6.6,307.69,1
94870,20251211,19,281,Morning,6.0,5.8,270.40,0
94871,20251214,19,281,Morning,6.0,5.5,256.41,0
94872,20251216,19,281,Morning,6.0,6.3,293.71,1
94873,20251217,19,281,Morning,6.0,6.6,307.69,1
94874,20251218,19,281,Morning,6.0,6.4,298.37,1
94875,20251221,19,281,Morning,6.0,5.6,261.07,0
94876,20251222,19,281,Morning,6.0,5.7,265.73,0
94877,20251223,19,281,Morning,6.0,6.8,317.02,1
94878,20251224,19,281,Morning,6.0,7.0,326.34,1
94879,20251225,19,281,Morning,6.0,6.1,284.38,0
94880,20251226,19,281,Morning,5.0,4.4,205.13,0
94881,20251228,19,281,Morning,6.0,6.2,289.04,0
94882,20251229,19,281,Morning,6.0,5.5,256.41,0
94883,20251230,19,281,Morning,6.0,5.7,265.73,0
94884,20251231,19,281,Morning,6.0,5.5,256.41,0
94885,20240108,19,283,Morning,8.5,8.6,327.57,0
94886,20240109,19,283,Morning,8.5,8.7,331.38,0
94887,20240110,19,283,Morning,8.5,8.0,304.72,0
94888,20240111,19,283,Morning,8.5,8.9,339.00,1
94889,20240112,19,283,Morning,5.0,5.2,198.07,0
94890,20240114,19,283,Morning,8.5,8.7,331.38,0
94891,20240115,19,283,Morning,8.5,8.9,339.00,1
94892,20240116,19,283,Morning,8.5,8.1,308.53,0
94893,20240117,19,283,Morning,8.5,8.7,331.38,0
94894,20240118,19,283,Morning,8.5,9.4,358.05,1
94895,20240121,19,283,Morning,8.5,9.1,346.62,1
94896,20240122,19,283,Morning,8.5,8.2,312.34,0
94897,20240123,19,283,Morning,8.5,9.4,358.05,1
94898,20240124,19,283,Morning,8.5,8.3,316.15,0
94899,20240125,19,283,Morning,8.5,8.0,304.72,0
94900,20240128,19,283,Morning,8.5,8.2,312.34,0
94901,20240129,19,283,Morning,8.5,8.2,312.34,0
94902,20240130,19,283,Morning,8.5,8.6,327.57,0
94903,20240131,19,283,Morning,8.5,8.4,319.96,0
94904,20240201,19,283,Morning,8.5,8.0,304.72,0
94905,20240204,19,283,Morning,8.5,9.1,346.62,1
94906,20240205,19,283,Morning,8.5,9.0,342.81,1
94907,20240206,19,283,Morning,8.5,9.3,354.24,1
94908,20240207,19,283,Morning,8.5,9.1,346.62,1
94909,20240208,19,283,Morning,8.5,9.1,346.62,1
94910,20240211,19,283,Morning,8.5,9.0,342.81,1
94911,20240212,19,283,Morning,8.5,8.7,331.38,0
94912,20240213,19,283,Morning,8.5,9.2,350.43,1
94913,20240214,19,283,Morning,8.5,9.3,354.24,1
94914,20240215,19,283,Morning,8.5,9.2,350.43,1
94915,20240216,19,283,Morning,5.0,5.4,205.69,1
94916,20240218,19,283,Morning,8.5,8.5,323.77,0
94917,20240219,19,283,Morning,8.5,8.4,319.96,0
94918,20240220,19,283,Morning,8.5,9.5,361.86,1
94919,20240221,19,283,Morning,8.5,8.4,319.96,0
94920,20240222,19,283,Morning,8.5,8.1,308.53,0
94921,20240225,19,283,Morning,8.5,8.2,312.34,0
94922,20240226,19,283,Morning,8.5,9.1,346.62,1
94923,20240227,19,283,Morning,8.5,8.3,316.15,0
94924,20240228,19,283,Morning,8.5,8.8,335.19,1
94925,20240229,19,283,Morning,8.5,9.2,350.43,1
94926,20240301,19,283,Morning,5.0,4.7,179.02,0
94927,20240303,19,283,Morning,8.5,8.5,323.77,0
94928,20240304,19,283,Morning,8.5,9.0,342.81,1
94929,20240305,19,283,Morning,8.5,8.4,319.96,0
94930,20240306,19,283,Morning,8.5,8.1,308.53,0
94931,20240307,19,283,Morning,8.5,8.5,323.77,0
94932,20240308,19,283,Morning,5.0,4.9,186.64,0
94933,20240310,19,283,Morning,8.5,9.0,342.81,1
94934,20240311,19,283,Morning,8.5,8.7,331.38,0
94935,20240312,19,283,Morning,8.5,8.5,323.77,0
94936,20240313,19,283,Morning,8.5,9.4,358.05,1
94937,20240314,19,283,Morning,8.5,9.2,350.43,1
94938,20240317,19,283,Morning,8.5,8.2,312.34,0
94939,20240318,19,283,Morning,8.5,8.3,316.15,0
94940,20240319,19,283,Morning,8.5,8.7,331.38,0
94941,20240320,19,283,Morning,8.5,8.7,331.38,0
94942,20240321,19,283,Morning,8.5,9.2,350.43,1
94943,20240322,19,283,Morning,5.0,5.7,217.11,1
94944,20240325,19,283,Morning,8.5,9.4,358.05,1
94945,20240326,19,283,Morning,8.5,8.0,304.72,0
94946,20240327,19,283,Morning,8.5,8.2,312.34,0
94947,20240328,19,283,Morning,8.5,9.1,346.62,1
94948,20240329,19,283,Morning,5.0,5.2,198.07,0
94949,20240331,19,283,Morning,8.5,9.5,361.86,1
94950,20240401,19,283,Morning,8.5,9.2,350.43,1
94951,20240402,19,283,Morning,8.5,8.1,308.53,0
94952,20240403,19,283,Morning,8.5,8.0,304.72,0
94953,20240404,19,283,Morning,8.5,9.3,354.24,1
94954,20240405,19,283,Morning,5.0,5.1,194.26,0
94955,20240407,19,283,Morning,8.5,9.3,354.24,1
94956,20240408,19,283,Morning,8.5,8.7,331.38,0
94957,20240409,19,283,Morning,8.5,8.1,308.53,0
94958,20240410,19,283,Morning,8.5,8.1,308.53,0
94959,20240411,19,283,Morning,8.5,8.8,335.19,1
94960,20240412,19,283,Morning,5.0,4.8,182.83,0
94961,20240414,19,283,Morning,8.5,9.1,346.62,1
94962,20240415,19,283,Morning,8.5,8.1,308.53,0
94963,20240416,19,283,Morning,8.5,8.2,312.34,0
94964,20240417,19,283,Morning,8.5,8.4,319.96,0
94965,20240418,19,283,Morning,8.5,9.4,358.05,1
94966,20240419,19,283,Morning,5.0,5.4,205.69,1
94967,20240421,19,283,Morning,8.5,8.7,331.38,0
94968,20240422,19,283,Morning,8.5,8.0,304.72,0
94969,20240424,19,283,Morning,8.5,8.9,339.00,1
94970,20240425,19,283,Morning,8.5,8.2,312.34,0
94971,20240426,19,283,Morning,5.0,6.0,228.54,1
94972,20240428,19,283,Morning,8.5,9.3,354.24,1
94973,20240430,19,283,Morning,8.5,9.3,354.24,1
94974,20240501,19,283,Morning,8.5,8.3,316.15,0
94975,20240502,19,283,Morning,8.5,8.3,316.15,0
94976,20240503,19,283,Morning,5.0,4.6,175.21,0
94977,20240505,19,283,Morning,8.5,8.2,312.34,0
94978,20240506,19,283,Morning,8.5,8.3,316.15,0
94979,20240507,19,283,Morning,8.5,8.0,304.72,0
94980,20240508,19,283,Morning,8.5,8.0,304.72,0
94981,20240509,19,283,Morning,8.5,8.3,316.15,0
94982,20240510,19,283,Morning,5.0,4.6,175.21,0
94983,20240512,19,283,Morning,8.5,8.4,319.96,0
94984,20240513,19,283,Morning,8.5,8.0,304.72,0
94985,20240515,19,283,Morning,8.5,9.2,350.43,1
94986,20240516,19,283,Morning,8.5,9.3,354.24,1
94987,20240519,19,283,Morning,8.5,9.2,350.43,1
94988,20240520,19,283,Morning,8.5,9.1,346.62,1
94989,20240521,19,283,Morning,8.5,8.3,316.15,0
94990,20240522,19,283,Morning,8.5,8.3,316.15,0
94991,20240523,19,283,Morning,8.5,9.3,354.24,1
94992,20240526,19,283,Morning,8.5,8.0,304.72,0
94993,20240527,19,283,Morning,8.5,8.1,308.53,0
94994,20240528,19,283,Morning,8.5,8.0,304.72,0
94995,20240529,19,283,Morning,8.5,8.3,316.15,0
94996,20240530,19,283,Morning,8.5,9.1,346.62,1
94997,20240531,19,283,Morning,5.0,4.9,186.64,0
94998,20240602,19,283,Morning,8.5,8.2,312.34,0
94999,20240603,19,283,Morning,8.5,9.4,358.05,1
95000,20240604,19,283,Morning,8.5,8.9,339.00,1
95001,20240605,19,283,Morning,8.5,9.3,354.24,1
95002,20240606,19,283,Morning,8.5,8.3,316.15,0
95003,20240607,19,283,Morning,5.0,5.4,205.69,1
95004,20240609,19,283,Morning,8.5,9.0,342.81,1
95005,20240610,19,283,Morning,8.5,9.2,350.43,1
95006,20240611,19,283,Morning,8.5,8.2,312.34,0
95007,20240613,19,283,Morning,8.5,8.5,323.77,0
95008,20240616,19,283,Morning,8.5,8.4,319.96,0
95009,20240617,19,283,Morning,8.5,8.6,327.57,0
95010,20240618,19,283,Morning,8.5,9.1,346.62,1
95011,20240619,19,283,Morning,8.5,8.7,331.38,0
95012,20240620,19,283,Morning,8.5,8.0,304.72,0
95013,20240621,19,283,Morning,5.0,4.9,186.64,0
95014,20240623,19,283,Morning,8.5,8.3,316.15,0
95015,20240624,19,283,Morning,8.5,8.8,335.19,1
95016,20240625,19,283,Morning,8.5,8.4,319.96,0
95017,20240626,19,283,Morning,8.5,9.5,361.86,1
95018,20240627,19,283,Morning,8.5,8.7,331.38,0
95019,20240628,19,283,Morning,5.0,5.7,217.11,1
95020,20240630,19,283,Morning,8.5,8.0,304.72,0
95021,20240701,19,283,Morning,8.5,8.0,304.72,0
95022,20240702,19,283,Morning,8.5,9.4,358.05,1
95023,20240703,19,283,Morning,8.5,9.5,361.86,1
95024,20240704,19,283,Morning,8.5,8.5,323.77,0
95025,20240707,19,283,Morning,8.5,8.4,319.96,0
95026,20240708,19,283,Morning,8.5,8.6,327.57,0
95027,20240709,19,283,Morning,8.5,9.4,358.05,1
95028,20240710,19,283,Morning,8.5,9.4,358.05,1
95029,20240711,19,283,Morning,8.5,8.8,335.19,1
95030,20240714,19,283,Morning,8.5,8.1,308.53,0
95031,20240715,19,283,Morning,8.5,8.9,339.00,1
95032,20240716,19,283,Morning,8.5,8.3,316.15,0
95033,20240717,19,283,Morning,8.5,8.6,327.57,0
95034,20240718,19,283,Morning,8.5,8.4,319.96,0
95035,20240721,19,283,Morning,8.5,8.5,323.77,0
95036,20240722,19,283,Morning,8.5,9.0,342.81,1
95037,20240723,19,283,Morning,8.5,9.5,361.86,1
95038,20240724,19,283,Morning,8.5,8.1,308.53,0
95039,20240725,19,283,Morning,8.5,8.0,304.72,0
95040,20240726,19,283,Morning,5.0,4.6,175.21,0
95041,20240728,19,283,Morning,8.5,9.5,361.86,1
95042,20240729,19,283,Morning,8.5,8.8,335.19,1
95043,20240730,19,283,Morning,8.5,8.3,316.15,0
95044,20240731,19,283,Morning,8.5,9.0,342.81,1
95045,20240801,19,283,Morning,8.5,8.7,331.38,0
95046,20240802,19,283,Morning,5.0,5.5,209.50,1
95047,20240804,19,283,Morning,8.5,8.8,335.19,1
95048,20240805,19,283,Morning,8.5,8.6,327.57,0
95049,20240806,19,283,Morning,8.5,9.1,346.62,1
95050,20240807,19,283,Morning,8.5,9.0,342.81,1
95051,20240808,19,283,Morning,8.5,9.4,358.05,1
95052,20240811,19,283,Morning,8.5,8.3,316.15,0
95053,20240812,19,283,Morning,8.5,9.4,358.05,1
95054,20240813,19,283,Morning,8.5,8.3,316.15,0
95055,20240814,19,283,Morning,8.5,9.0,342.81,1
95056,20240815,19,283,Morning,8.5,8.5,323.77,0
95057,20240818,19,283,Morning,8.5,8.2,312.34,0
95058,20240819,19,283,Morning,8.5,8.1,308.53,0
95059,20240820,19,283,Morning,8.5,8.5,323.77,0
95060,20240821,19,283,Morning,8.5,8.2,312.34,0
95061,20240822,19,283,Morning,8.5,9.0,342.81,1
95062,20240825,19,283,Morning,8.5,8.1,308.53,0
95063,20240826,19,283,Morning,8.5,8.4,319.96,0
95064,20240827,19,283,Morning,8.5,8.0,304.72,0
95065,20240828,19,283,Morning,8.5,8.2,312.34,0
95066,20240829,19,283,Morning,8.5,8.5,323.77,0
95067,20240901,19,283,Morning,8.5,9.3,354.24,1
95068,20240902,19,283,Morning,8.5,9.2,350.43,1
95069,20240903,19,283,Morning,8.5,8.5,323.77,0
95070,20240904,19,283,Morning,8.5,8.0,304.72,0
95071,20240905,19,283,Morning,8.5,9.3,354.24,1
95072,20240906,19,283,Morning,5.0,5.8,220.92,1
95073,20240908,19,283,Morning,8.5,8.0,304.72,0
95074,20240909,19,283,Morning,8.5,8.1,308.53,0
95075,20240910,19,283,Morning,8.5,8.0,304.72,0
95076,20240911,19,283,Morning,8.5,8.2,312.34,0
95077,20240912,19,283,Morning,8.5,8.4,319.96,0
95078,20240915,19,283,Morning,8.5,8.4,319.96,0
95079,20240916,19,283,Morning,8.5,8.5,323.77,0
95080,20240917,19,283,Morning,8.5,8.0,304.72,0
95081,20240918,19,283,Morning,8.5,8.7,331.38,0
95082,20240919,19,283,Morning,8.5,8.3,316.15,0
95083,20240920,19,283,Morning,5.0,4.8,182.83,0
95084,20240922,19,283,Morning,8.5,8.9,339.00,1
95085,20240923,19,283,Morning,8.5,8.5,323.77,0
95086,20240924,19,283,Morning,8.5,9.3,354.24,1
95087,20240925,19,283,Morning,8.5,8.3,316.15,0
95088,20240926,19,283,Morning,8.5,9.3,354.24,1
95089,20240929,19,283,Morning,8.5,8.1,308.53,0
95090,20240930,19,283,Morning,8.5,8.6,327.57,0
95091,20241001,19,283,Morning,8.5,9.0,342.81,1
95092,20241002,19,283,Morning,8.5,9.3,354.24,1
95093,20241006,19,283,Morning,8.5,8.2,312.34,0
95094,20241007,19,283,Morning,8.5,8.6,327.57,0
95095,20241008,19,283,Morning,8.5,8.1,308.53,0
95096,20241009,19,283,Morning,8.5,9.4,358.05,1
95097,20241010,19,283,Morning,8.5,9.2,350.43,1
95098,20241011,19,283,Morning,5.0,6.0,228.54,1
95099,20241013,19,283,Morning,8.5,8.2,312.34,0
95100,20241014,19,283,Morning,8.5,9.3,354.24,1
95101,20241015,19,283,Morning,8.5,8.1,308.53,0
95102,20241016,19,283,Morning,8.5,8.1,308.53,0
95103,20241018,19,283,Morning,5.0,5.7,217.11,1
95104,20241020,19,283,Morning,8.5,9.2,350.43,1
95105,20241021,19,283,Morning,8.5,9.5,361.86,1
95106,20241022,19,283,Morning,8.5,8.1,308.53,0
95107,20241023,19,283,Morning,8.5,9.2,350.43,1
95108,20241027,19,283,Morning,8.5,8.3,316.15,0
95109,20241028,19,283,Morning,8.5,8.1,308.53,0
95110,20241029,19,283,Morning,8.5,9.2,350.43,1
95111,20241030,19,283,Morning,8.5,9.3,354.24,1
95112,20241031,19,283,Morning,8.5,8.1,308.53,0
95113,20241101,19,283,Morning,5.0,5.2,198.07,0
95114,20241103,19,283,Morning,8.5,8.3,316.15,0
95115,20241104,19,283,Morning,8.5,9.1,346.62,1
95116,20241105,19,283,Morning,8.5,8.0,304.72,0
95117,20241106,19,283,Morning,8.5,9.2,350.43,1
95118,20241107,19,283,Morning,8.5,8.7,331.38,0
95119,20241110,19,283,Morning,8.5,9.4,358.05,1
95120,20241111,19,283,Morning,8.5,9.1,346.62,1
95121,20241112,19,283,Morning,8.5,9.3,354.24,1
95122,20241113,19,283,Morning,8.5,8.5,323.77,0
95123,20241114,19,283,Morning,8.5,8.7,331.38,0
95124,20241115,19,283,Morning,5.0,5.7,217.11,1
95125,20241117,19,283,Morning,8.5,8.2,312.34,0
95126,20241118,19,283,Morning,8.5,9.1,346.62,1
95127,20241119,19,283,Morning,8.5,8.5,323.77,0
95128,20241120,19,283,Morning,8.5,9.0,342.81,1
95129,20241121,19,283,Morning,8.5,8.6,327.57,0
95130,20241124,19,283,Morning,8.5,9.0,342.81,1
95131,20241125,19,283,Morning,8.5,9.0,342.81,1
95132,20241126,19,283,Morning,8.5,9.4,358.05,1
95133,20241127,19,283,Morning,8.5,8.6,327.57,0
95134,20241128,19,283,Morning,8.5,8.7,331.38,0
95135,20241201,19,283,Morning,8.5,8.8,335.19,1
95136,20241202,19,283,Morning,8.5,8.3,316.15,0
95137,20241203,19,283,Morning,8.5,9.0,342.81,1
95138,20241204,19,283,Morning,8.5,9.1,346.62,1
95139,20241205,19,283,Morning,8.5,8.3,316.15,0
95140,20241206,19,283,Morning,5.0,5.9,224.73,1
95141,20241208,19,283,Morning,8.5,9.5,361.86,1
95142,20241209,19,283,Morning,8.5,9.3,354.24,1
95143,20241210,19,283,Morning,8.5,9.1,346.62,1
95144,20241211,19,283,Morning,8.5,8.2,312.34,0
95145,20241212,19,283,Morning,8.5,8.7,331.38,0
95146,20241213,19,283,Morning,5.0,4.5,171.41,0
95147,20241215,19,283,Morning,8.5,8.1,308.53,0
95148,20241216,19,283,Morning,8.5,8.1,308.53,0
95149,20241217,19,283,Morning,8.5,9.0,342.81,1
95150,20241218,19,283,Morning,8.5,9.5,361.86,1
95151,20241219,19,283,Morning,8.5,8.9,339.00,1
95152,20241220,19,283,Morning,5.0,5.0,190.45,0
95153,20241222,19,283,Morning,8.5,9.1,346.62,1
95154,20241223,19,283,Morning,8.5,8.1,308.53,0
95155,20241224,19,283,Morning,8.5,9.2,350.43,1
95156,20241225,19,283,Morning,8.5,8.9,339.00,1
95157,20241227,19,283,Morning,5.0,4.7,179.02,0
95158,20241229,19,283,Morning,8.5,9.2,350.43,1
95159,20241230,19,283,Morning,8.5,8.2,312.34,0
95160,20241231,19,283,Morning,8.5,8.9,339.00,1
95161,20250101,19,283,Morning,8.5,8.7,331.38,0
95162,20250102,19,283,Morning,8.5,8.9,339.00,1
95163,20250103,19,283,Morning,5.0,4.9,186.64,0
95164,20250105,19,283,Morning,8.5,8.4,319.96,0
95165,20250106,19,283,Morning,8.5,8.3,316.15,0
95166,20250107,19,283,Morning,8.5,8.4,319.96,0
95167,20250108,19,283,Morning,8.5,8.8,335.19,1
95168,20250109,19,283,Morning,8.5,8.1,308.53,0
95169,20250112,19,283,Morning,8.5,8.0,304.72,0
95170,20250113,19,283,Morning,8.5,9.5,361.86,1
95171,20250114,19,283,Morning,8.5,8.4,319.96,0
95172,20250115,19,283,Morning,8.5,8.0,304.72,0
95173,20250116,19,283,Morning,8.5,9.0,342.81,1
95174,20250117,19,283,Morning,5.0,4.5,171.41,0
95175,20250119,19,283,Morning,8.5,8.1,308.53,0
95176,20250120,19,283,Morning,8.5,8.9,339.00,1
95177,20250121,19,283,Morning,8.5,8.3,316.15,0
95178,20250122,19,283,Morning,8.5,8.8,335.19,1
95179,20250123,19,283,Morning,8.5,8.7,331.38,0
95180,20250126,19,283,Morning,8.5,9.1,346.62,1
95181,20250127,19,283,Morning,8.5,9.2,350.43,1
95182,20250128,19,283,Morning,8.5,9.1,346.62,1
95183,20250129,19,283,Morning,8.5,9.3,354.24,1
95184,20250130,19,283,Morning,8.5,8.3,316.15,0
95185,20250131,19,283,Morning,5.0,5.0,190.45,0
95186,20250202,19,283,Morning,8.5,8.2,312.34,0
95187,20250203,19,283,Morning,8.5,8.7,331.38,0
95188,20250204,19,283,Morning,8.5,8.6,327.57,0
95189,20250205,19,283,Morning,8.5,8.6,327.57,0
95190,20250206,19,283,Morning,8.5,8.4,319.96,0
95191,20250209,19,283,Morning,8.5,8.0,304.72,0
95192,20250210,19,283,Morning,8.5,8.9,339.00,1
95193,20250211,19,283,Morning,8.5,8.7,331.38,0
95194,20250212,19,283,Morning,8.5,8.8,335.19,1
95195,20250213,19,283,Morning,8.5,8.7,331.38,0
95196,20250216,19,283,Morning,8.5,8.9,339.00,1
95197,20250217,19,283,Morning,8.5,8.5,323.77,0
95198,20250218,19,283,Morning,8.5,8.3,316.15,0
95199,20250219,19,283,Morning,8.5,9.0,342.81,1
95200,20250220,19,283,Morning,8.5,9.2,350.43,1
95201,20250221,19,283,Morning,5.0,5.1,194.26,0
95202,20250223,19,283,Morning,8.5,9.3,354.24,1
95203,20250224,19,283,Morning,8.5,9.3,354.24,1
