sales_date,date_key,store_key,store_name,city,district,store_type,units_sold,gross_revenue,discount_amount,net_revenue,total_cost,gross_margin,margin_pct,num_transactions,distinct_products,avg_basket_value
2025-08-07,20250807,16,SuperChampion Petah Tikva,Petah Tikva,Central,Hypermarket,3324,37918.40,2052.17,35866.23,25389.00,10477.23,29.21,916,36,39.16
2025-08-07,20250807,17,SuperChampion Rishon LeZion,Rishon LeZion,Central,Hypermarket,2359,31328.50,1706.18,29622.32,20857.27,8765.05,29.59,686,24,43.18
2025-08-07,20250807,18,SuperChampion Rehovot,Rehovot,Central,Supermarket,1032,13243.40,688.05,12555.35,8629.33,3926.02,31.27,301,24,41.71
2025-08-07,20250807,19,SuperChampion Ashdod,Ashdod,Southern,Hypermarket,2518,31551.50,2172.02,29379.48,21063.61,8315.87,28.31,733,29,40.08
2025-08-07,20250807,20,SuperChampion Beer Sheva,Beer Sheva,Southern,Hypermarket,2172,33101.60,1981.76,31119.84,22365.65,8754.19,28.13,649,25,47.95
2025-08-07,20250807,21,SuperChampion Eilat,Eilat,Southern,Supermarket,1028,14297.60,686.48,13611.12,9467.39,4143.73,30.44,283,27,48.10
2025-08-07,20250807,22,SuperChampion Nazareth,Nazareth,Northern,Supermarket,1426,18839.20,1049.67,17789.53,12280.79,5508.74,30.97,402,36,44.25
2025-08-07,20250807,23,SuperChampion Tiberias,Tiberias,Northern,Supermarket,1083,12204.10,762.79,11441.31,8411.30,3030.01,26.48,302,24,37.89
2025-08-07,20250807,24,SuperChampion Afula,Afula,Northern,Supermarket,920,10453.20,600.58,9852.62,7027.44,2825.18,28.67,278,25,35.44
2025-08-08,20250808,1,SuperChampion Dizengoff,Tel Aviv,Tel Aviv,Express,820,10933.90,599.86,10334.04,7402.49,2931.55,28.37,247,27,41.84
2025-08-08,20250808,2,SuperChampion Ramat Aviv,Tel Aviv,Tel Aviv,Supermarket,1835,26325.70,1383.74,24941.96,17567.43,7374.53,29.57,525,31,47.51
2025-08-08,20250808,3,SuperChampion Ayalon,Ramat Gan,Tel Aviv,Hypermarket,3982,41437.40,2238.49,39198.91,27455.35,11743.56,29.96,1083,23,36.19
2025-08-08,20250808,4,SuperChampion Givatayim,Givatayim,Tel Aviv,Supermarket,1497,14979.10,1136.79,13842.31,10034.53,3807.78,27.51,469,21,29.51
2025-08-08,20250808,5,SuperChampion Holon,Holon,Tel Aviv,Supermarket,1597,23831.90,1488.13,22343.77,15526.01,6817.76,30.51,435,28,51.36
2025-08-08,20250808,6,SuperChampion Bat Yam,Bat Yam,Tel Aviv,Supermarket,1906,28117.90,1925.34,26192.56,18443.47,7749.09,29.59,545,31,48.06
2025-08-08,20250808,7,SuperChampion Malha,Jerusalem,Jerusalem,Hypermarket,5504,72247.50,4120.51,68126.99,48076.90,20050.09,29.43,1568,31,43.45
2025-08-08,20250808,8,SuperChampion Talpiot,Jerusalem,Jerusalem,Supermarket,2199,27041.10,2005.61,25035.49,17926.35,7109.14,28.40,584,34,42.87
2025-08-08,20250808,9,SuperChampion Givat Shaul,Jerusalem,Jerusalem,Supermarket,1725,28143.10,2089.72,26053.38,18323.01,7730.37,29.67,503,28,51.80
2025-08-08,20250808,10,SuperChampion Grand Canyon,Haifa,Haifa,Hypermarket,3696,47762.60,3109.99,44652.61,32168.34,12484.27,27.96,957,26,46.66
2025-08-08,20250808,11,SuperChampion Hadar,Haifa,Haifa,Supermarket,2049,27024.70,1305.85,25718.85,18156.62,7562.23,29.40,617,26,41.68
2025-08-08,20250808,12,SuperChampion Krayot,Kiryat Bialik,Haifa,Supermarket,2320,29277.30,1753.66,27523.64,19407.91,8115.73,29.49,660,32,41.70
2025-08-08,20250808,13,SuperChampion Ir Yamim,Netanya,Central,Supermarket,2322,29047.10,2079.10,26968.00,18956.77,8011.23,29.71,661,27,40.80
2025-08-08,20250808,14,SuperChampion Kfar Saba,Kfar Saba,Central,Supermarket,1247,17722.10,622.55,17099.55,12033.02,5066.53,29.63,372,19,45.97
2025-08-08,20250808,15,SuperChampion Raanana,Raanana,Central,Supermarket,1755,18952.50,1124.50,17828.00,12921.86,4906.14,27.52,479,25,37.22
2025-08-08,20250808,16,SuperChampion Petah Tikva,Petah Tikva,Central,Hypermarket,6131,81348.30,4629.37,76718.93,53658.08,23060.85,30.06,1819,33,42.18
2025-08-08,20250808,17,SuperChampion Rishon LeZion,Rishon LeZion,Central,Hypermarket,3934,56184.20,3764.45,52419.75,37591.69,14828.06,28.29,1206,27,43.47
2025-08-08,20250808,18,SuperChampion Rehovot,Rehovot,Central,Supermarket,1680,26127.20,1315.87,24811.33,16929.08,7882.25,31.77,492,24,50.43
2025-08-08,20250808,19,SuperChampion Ashdod,Ashdod,Southern,Hypermarket,5576,66849.00,3748.87,63100.13,45403.22,17696.91,28.05,1445,33,43.67
2025-08-08,20250808,20,SuperChampion Beer Sheva,Beer Sheva,Southern,Hypermarket,3606,45367.90,3103.22,42264.68,30644.03,11620.65,27.49,932,19,45.35
2025-08-08,20250808,21,SuperChampion Eilat,Eilat,Southern,Supermarket,1534,14601.00,776.41,13824.59,9800.97,4023.62,29.10,415,18,33.31
2025-08-08,20250808,22,SuperChampion Nazareth,Nazareth,Northern,Supermarket,1289,18031.70,1076.56,16955.14,11945.13,5010.01,29.55,408,25,41.56
2025-08-08,20250808,23,SuperChampion Tiberias,Tiberias,Northern,Supermarket,1918,24695.20,1474.46,23220.74,16859.08,6361.66,27.40,563,26,41.24
2025-08-08,20250808,24,SuperChampion Afula,Afula,Northern,Supermarket,1679,20246.00,1035.57,19210.43,13734.32,5476.11,28.51,494,22,38.89
2025-08-09,20250809,1,SuperChampion Dizengoff,Tel Aviv,Tel Aviv,Express,225,2861.10,158.41,2702.69,1853.50,849.19,31.42,76,31,35.56
2025-08-09,20250809,2,SuperChampion Ramat Aviv,Tel Aviv,Tel Aviv,Supermarket,431,5903.90,417.92,5485.98,3967.42,1518.56,27.68,121,22,45.34
2025-08-09,20250809,10,SuperChampion Grand Canyon,Haifa,Haifa,Hypermarket,977,11349.70,619.99,10729.71,7588.66,3141.05,29.27,319,26,33.64
2025-08-09,20250809,11,SuperChampion Hadar,Haifa,Haifa,Supermarket,475,5462.90,326.91,5135.99,3734.75,1401.24,27.28,151,26,34.01
2025-08-09,20250809,21,SuperChampion Eilat,Eilat,Southern,Supermarket,520,7500.70,439.06,7061.64,4955.65,2105.99,29.82,166,33,42.54
2025-08-09,20250809,23,SuperChampion Tiberias,Tiberias,Northern,Supermarket,519,6826.60,420.82,6405.78,4613.01,1792.77,27.99,157,31,40.80
2025-08-10,20250810,1,SuperChampion Dizengoff,Tel Aviv,Tel Aviv,Express,595,7598.60,380.06,7218.54,4923.89,2294.65,31.79,175,25,41.25
2025-08-10,20250810,2,SuperChampion Ramat Aviv,Tel Aviv,Tel Aviv,Supermarket,1340,14570.90,958.32,13612.58,9738.98,3873.60,28.46,392,28,34.73
2025-08-10,20250810,3,SuperChampion Ayalon,Ramat Gan,Tel Aviv,Hypermarket,2397,33802.30,2160.45,31641.85,22190.04,9451.81,29.87,661,22,47.87
2025-08-10,20250810,4,SuperChampion Givatayim,Givatayim,Tel Aviv,Supermarket,1187,13850.00,838.70,13011.30,9201.48,3809.82,29.28,331,27,39.31
2025-08-10,20250810,5,SuperChampion Holon,Holon,Tel Aviv,Supermarket,1589,20065.00,1245.43,18819.57,13495.05,5324.52,28.29,511,30,36.83
2025-08-10,20250810,6,SuperChampion Bat Yam,Bat Yam,Tel Aviv,Supermarket,1668,23239.40,1173.20,22066.20,15508.11,6558.09,29.72,502,31,43.96
2025-08-10,20250810,7,SuperChampion Malha,Jerusalem,Jerusalem,Hypermarket,4026,52003.50,3096.58,48906.92,34645.48,14261.44,29.16,1121,34,43.63
2025-08-10,20250810,8,SuperChampion Talpiot,Jerusalem,Jerusalem,Supermarket,1273,15834.80,802.12,15032.68,10624.81,4407.87,29.32,368,28,40.85
2025-08-10,20250810,9,SuperChampion Givat Shaul,Jerusalem,Jerusalem,Supermarket,1180,12066.90,663.02,11403.88,7870.56,3533.32,30.98,324,22,35.20
2025-08-10,20250810,10,SuperChampion Grand Canyon,Haifa,Haifa,Hypermarket,3363,45250.10,2847.58,42402.52,29610.81,12791.71,30.17,960,33,44.17
2025-08-10,20250810,11,SuperChampion Hadar,Haifa,Haifa,Supermarket,1514,20433.30,1358.65,19074.65,13436.62,5638.03,29.56,455,32,41.92
2025-08-10,20250810,12,SuperChampion Krayot,Kiryat Bialik,Haifa,Supermarket,1873,21470.30,1208.65,20261.65,14230.81,6030.84,29.76,539,36,37.59
2025-08-10,20250810,13,SuperChampion Ir Yamim,Netanya,Central,Supermarket,1180,15016.20,836.43,14179.77,9918.69,4261.08,30.05,355,23,39.94
2025-08-10,20250810,14,SuperChampion Kfar Saba,Kfar Saba,Central,Supermarket,971,11853.20,716.59,11136.61,7689.66,3446.95,30.95,272,21,40.94
2025-08-10,20250810,15,SuperChampion Raanana,Raanana,Central,Supermarket,1526,19821.60,1153.39,18668.21,12969.03,5699.18,30.53,447,33,41.76
2025-08-10,20250810,16,SuperChampion Petah Tikva,Petah Tikva,Central,Hypermarket,2421,30226.10,1704.20,28521.90,19750.17,8771.73,30.75,681,25,41.88
2025-08-10,20250810,17,SuperChampion Rishon LeZion,Rishon LeZion,Central,Hypermarket,2541,37055.40,1931.25,35124.15,24622.69,10501.46,29.90,792,28,44.35
2025-08-10,20250810,18,SuperChampion Rehovot,Rehovot,Central,Supermarket,1456,18768.90,1289.23,17479.67,12732.35,4747.32,27.16,388,31,45.05
2025-08-10,20250810,19,SuperChampion Ashdod,Ashdod,Southern,Hypermarket,3031,37901.50,2364.58,35536.92,24965.96,10570.96,29.75,851,30,41.76
2025-08-10,20250810,20,SuperChampion Beer Sheva,Beer Sheva,Southern,Hypermarket,2866,40820.60,2600.72,38219.88,26527.64,11692.24,30.59,827,30,46.22
2025-08-10,20250810,21,SuperChampion Eilat,Eilat,Southern,Supermarket,902,11264.60,646.73,10617.87,7531.41,3086.46,29.07,228,21,46.57
2025-08-10,20250810,22,SuperChampion Nazareth,Nazareth,Northern,Supermarket,801,10423.90,623.83,9800.07,6964.99,2835.08,28.93,207,20,47.34
2025-08-10,20250810,23,SuperChampion Tiberias,Tiberias,Northern,Supermarket,1414,19454.70,984.79,18469.91,13007.38,5462.53,29.58,381,28,48.48
2025-08-10,20250810,24,SuperChampion Afula,Afula,Northern,Supermarket,1300,17750.50,1005.30,16745.20,11774.33,4970.87,29.69,374,26,44.77
2025-08-11,20250811,1,SuperChampion Dizengoff,Tel Aviv,Tel Aviv,Express,530,6307.60,457.34,5850.26,4217.90,1632.36,27.90,159,31,36.79
2025-08-11,20250811,2,SuperChampion Ramat Aviv,Tel Aviv,Tel Aviv,Supermarket,1395,17920.20,951.57,16968.63,11545.58,5423.05,31.96,409,33,41.49
2025-08-11,20250811,3,SuperChampion Ayalon,Ramat Gan,Tel Aviv,Hypermarket,2637,37825.00,2411.26,35413.74,25245.34,10168.40,28.71,731,27,48.45
2025-08-11,20250811,4,SuperChampion Givatayim,Givatayim,Tel Aviv,Supermarket,955,11454.50,655.48,10799.02,7562.43,3236.59,29.97,256,25,42.18
2025-08-11,20250811,5,SuperChampion Holon,Holon,Tel Aviv,Supermarket,1008,12991.50,570.95,12420.55,8835.34,3585.21,28.87,308,26,40.33
2025-08-11,20250811,6,SuperChampion Bat Yam,Bat Yam,Tel Aviv,Supermarket,1188,14990.40,717.18,14273.22,10029.81,4243.41,29.73,338,31,42.23
2025-08-11,20250811,7,SuperChampion Malha,Jerusalem,Jerusalem,Hypermarket,3974,50250.60,3274.98,46975.62,33250.58,13725.04,29.22,1258,37,37.34
2025-08-11,20250811,8,SuperChampion Talpiot,Jerusalem,Jerusalem,Supermarket,868,11713.70,629.16,11084.54,7673.15,3411.39,30.78,236,25,46.97
2025-08-11,20250811,9,SuperChampion Givat Shaul,Jerusalem,Jerusalem,Supermarket,854,11030.90,704.66,10326.24,7524.85,2801.39,27.13,246,21,41.98
2025-08-11,20250811,10,SuperChampion Grand Canyon,Haifa,Haifa,Hypermarket,2267,31231.20,1183.28,30047.92,20751.76,9296.16,30.94,570,25,52.72
2025-08-11,20250811,11,SuperChampion Hadar,Haifa,Haifa,Supermarket,1063,14731.50,819.18,13912.32,9899.12,4013.20,28.85,311,26,44.73
2025-08-11,20250811,12,SuperChampion Krayot,Kiryat Bialik,Haifa,Supermarket,910,11680.00,785.99,10894.01,7604.22,3289.79,30.20,234,20,46.56
2025-08-11,20250811,13,SuperChampion Ir Yamim,Netanya,Central,Supermarket,998,12555.20,776.56,11778.64,8237.14,3541.50,30.07,305,24,38.62
2025-08-11,20250811,14,SuperChampion Kfar Saba,Kfar Saba,Central,Supermarket,998,13463.90,685.25,12778.65,8996.07,3782.58,29.60,302,26,42.31
2025-08-11,20250811,15,SuperChampion Raanana,Raanana,Central,Supermarket,1193,14616.10,909.45,13706.65,9724.14,3982.51,29.06,345,27,39.73
2025-08-11,20250811,16,SuperChampion Petah Tikva,Petah Tikva,Central,Hypermarket,2586,29872.30,1269.35,28602.95,19624.39,8978.56,31.39,657,27,43.54
2025-08-11,20250811,17,SuperChampion Rishon LeZion,Rishon LeZion,Central,Hypermarket,3568,46988.90,3102.37,43886.53,30729.39,13157.14,29.98,1072,35,40.94
2025-08-11,20250811,18,SuperChampion Rehovot,Rehovot,Central,Supermarket,1150,15976.40,924.78,15051.62,10611.47,4440.15,29.50,343,29,43.88
2025-08-11,20250811,19,SuperChampion Ashdod,Ashdod,Southern,Hypermarket,2221,25026.20,1310.32,23715.88,16724.22,6991.66,29.48,554,24,42.81
2025-08-11,20250811,20,SuperChampion Beer Sheva,Beer Sheva,Southern,Hypermarket,2663,35695.80,2012.98,33682.82,23401.26,10281.56,30.52,715,30,47.11
2025-08-11,20250811,21,SuperChampion Eilat,Eilat,Southern,Supermarket,846,9276.40,539.66,8736.74,6160.33,2576.41,29.49,242,23,36.10
2025-08-11,20250811,22,SuperChampion Nazareth,Nazareth,Northern,Supermarket,1321,17166.40,991.76,16174.64,11142.09,5032.55,31.11,390,29,41.47
2025-08-11,20250811,23,SuperChampion Tiberias,Tiberias,Northern,Supermarket,934,10953.60,729.59,10224.01,7286.05,2937.96,28.74,299,21,34.19
2025-08-11,20250811,24,SuperChampion Afula,Afula,Northern,Supermarket,974,13609.90,1009.61,12600.29,9090.68,3509.61,27.85,304,25,41.45
2025-08-12,20250812,1,SuperChampion Dizengoff,Tel Aviv,Tel Aviv,Express,343,4229.00,237.15,3991.85,2798.83,1193.02,29.89,113,21,35.33
2025-08-12,20250812,2,SuperChampion Ramat Aviv,Tel Aviv,Tel Aviv,Supermarket,1392,21552.30,1145.07,20407.23,14288.62,6118.61,29.98,384,34,53.14
2025-08-12,20250812,3,SuperChampion Ayalon,Ramat Gan,Tel Aviv,Hypermarket,2861,36318.20,1853.87,34464.33,24051.49,10412.84,30.21,824,30,41.83
2025-08-12,20250812,4,SuperChampion Givatayim,Givatayim,Tel Aviv,Supermarket,893,12812.80,796.01,12016.79,8541.21,3475.58,28.92,283,25,42.46
2025-08-12,20250812,5,SuperChampion Holon,Holon,Tel Aviv,Supermarket,1473,16455.20,969.54,15485.66,10896.64,4589.02,29.63,415,32,37.31
2025-08-12,20250812,6,SuperChampion Bat Yam,Bat Yam,Tel Aviv,Supermarket,1508,20863.70,1286.70,19577.00,13672.54,5904.46,30.16,479,35,40.87
2025-08-12,20250812,7,SuperChampion Malha,Jerusalem,Jerusalem,Hypermarket,2780,37869.60,2129.03,35740.57,25071.66,10668.91,29.85,733,29,48.76
2025-08-12,20250812,8,SuperChampion Talpiot,Jerusalem,Jerusalem,Supermarket,1194,15005.10,1066.49,13938.61,10045.98,3892.63,27.93,331,29,42.11
2025-08-12,20250812,9,SuperChampion Givat Shaul,Jerusalem,Jerusalem,Supermarket,996,12479.10,551.07,11928.03,8459.58,3468.45,29.08,285,21,41.85
2025-08-12,20250812,10,SuperChampion Grand Canyon,Haifa,Haifa,Hypermarket,1856,32981.30,1948.73,31032.57,21611.02,9421.55,30.36,569,21,54.54
2025-08-12,20250812,11,SuperChampion Hadar,Haifa,Haifa,Supermarket,883,12378.00,800.50,11577.50,8241.23,3336.27,28.82,244,26,47.45
2025-08-12,20250812,12,SuperChampion Krayot,Kiryat Bialik,Haifa,Supermarket,1599,20835.40,1273.07,19562.33,13811.24,5751.09,29.40,493,35,39.68
2025-08-12,20250812,13,SuperChampion Ir Yamim,Netanya,Central,Supermarket,961,11279.80,570.95,10708.85,7488.18,3220.67,30.07,296,21,36.18
2025-08-12,20250812,14,SuperChampion Kfar Saba,Kfar Saba,Central,Supermarket,1058,13509.50,782.54,12726.96,8880.78,3846.18,30.22,298,26,42.71
2025-08-12,20250812,15,SuperChampion Raanana,Raanana,Central,Supermarket,1021,13382.20,769.16,12613.04,8635.24,3977.80,31.54,326,27,38.69
2025-08-12,20250812,16,SuperChampion Petah Tikva,Petah Tikva,Central,Hypermarket,1996,32830.80,1633.10,31197.70,22261.68,8936.02,28.64,515,21,60.58
2025-08-12,20250812,17,SuperChampion Rishon LeZion,Rishon LeZion,Central,Hypermarket,3209,39020.90,1966.88,37054.02,26578.79,10475.23,28.27,889,28,41.68
2025-08-12,20250812,18,SuperChampion Rehovot,Rehovot,Central,Supermarket,1213,16439.10,873.64,15565.46,10774.94,4790.52,30.78,350,26,44.47
2025-08-12,20250812,19,SuperChampion Ashdod,Ashdod,Southern,Hypermarket,2282,32420.00,1708.49,30711.51,21220.77,9490.74,30.90,558,28,55.04
2025-08-12,20250812,20,SuperChampion Beer Sheva,Beer Sheva,Southern,Hypermarket,2271,27677.30,1405.28,26272.02,17758.45,8513.57,32.41,668,21,39.33
2025-08-12,20250812,21,SuperChampion Eilat,Eilat,Southern,Supermarket,1092,15494.50,741.53,14752.97,10195.94,4557.03,30.89,286,32,51.58
2025-08-12,20250812,22,SuperChampion Nazareth,Nazareth,Northern,Supermarket,1050,12825.50,907.58,11917.92,8432.38,3485.54,29.25,305,27,39.08
2025-08-12,20250812,23,SuperChampion Tiberias,Tiberias,Northern,Supermarket,1106,13940.40,788.28,13152.12,9247.91,3904.21,29.69,299,28,43.99
2025-08-12,20250812,24,SuperChampion Afula,Afula,Northern,Supermarket,976,11952.40,629.23,11323.17,8157.11,3166.06,27.96,300,24,37.74
2025-08-13,20250813,1,SuperChampion Dizengoff,Tel Aviv,Tel Aviv,Express,517,7020.40,420.20,6600.20,4665.16,1935.04,29.32,160,29,41.25
2025-08-13,20250813,2,SuperChampion Ramat Aviv,Tel Aviv,Tel Aviv,Supermarket,1047,15070.80,995.55,14075.25,9900.21,4175.04,29.66,318,25,44.26
2025-08-13,20250813,3,SuperChampion Ayalon,Ramat Gan,Tel Aviv,Hypermarket,2284,33974.20,2404.85,31569.35,22258.20,9311.15,29.49,603,30,52.35
2025-08-13,20250813,4,SuperChampion Givatayim,Givatayim,Tel Aviv,Supermarket,903,11062.90,521.57,10541.33,7504.53,3036.80,28.81,267,24,39.48
2025-08-13,20250813,5,SuperChampion Holon,Holon,Tel Aviv,Supermarket,945,14673.60,806.66,13866.94,9949.13,3917.81,28.25,273,24,50.79
2025-08-13,20250813,6,SuperChampion Bat Yam,Bat Yam,Tel Aviv,Supermarket,1153,15637.70,1167.74,14469.96,10472.91,3997.05,27.62,302,27,47.91
2025-08-13,20250813,7,SuperChampion Malha,Jerusalem,Jerusalem,Hypermarket,2546,32359.70,1794.23,30565.47,21333.82,9231.65,30.20,658,31,46.45
2025-08-13,20250813,8,SuperChampion Talpiot,Jerusalem,Jerusalem,Supermarket,1072,14408.00,970.38,13437.62,9457.66,3979.96,29.62,271,27,49.59
2025-08-13,20250813,9,SuperChampion Givat Shaul,Jerusalem,Jerusalem,Supermarket,946,13511.70,802.78,12708.92,8857.94,3850.98,30.30,257,26,49.45
2025-08-13,20250813,10,SuperChampion Grand Canyon,Haifa,Haifa,Hypermarket,1564,19256.40,1159.35,18097.05,13005.09,5091.96,28.14,398,18,45.47
2025-08-13,20250813,11,SuperChampion Hadar,Haifa,Haifa,Supermarket,939,12056.10,897.96,11158.14,8201.68,2956.46,26.50,259,22,43.08
2025-08-13,20250813,12,SuperChampion Krayot,Kiryat Bialik,Haifa,Supermarket,1360,17287.40,918.93,16368.47,11262.19,5106.28,31.20,370,33,44.24
2025-08-13,20250813,13,SuperChampion Ir Yamim,Netanya,Central,Supermarket,1183,15095.80,1234.18,13861.62,9750.19,4111.43,29.66,321,28,43.18
2025-08-13,20250813,14,SuperChampion Kfar Saba,Kfar Saba,Central,Supermarket,1345,18841.30,1098.67,17742.63,12537.92,5204.71,29.33,401,32,44.25
2025-08-13,20250813,15,SuperChampion Raanana,Raanana,Central,Supermarket,1540,19769.90,1296.36,18473.54,12857.96,5615.58,30.40,474,35,38.97
2025-08-13,20250813,16,SuperChampion Petah Tikva,Petah Tikva,Central,Hypermarket,2306,28315.00,1207.38,27107.62,18483.34,8624.28,31.81,608,22,44.58
2025-08-13,20250813,17,SuperChampion Rishon LeZion,Rishon LeZion,Central,Hypermarket,2599,32697.50,2042.06,30655.44,21412.14,9243.30,30.15,723,25,42.40
2025-08-13,20250813,18,SuperChampion Rehovot,Rehovot,Central,Supermarket,1126,13101.00,542.14,12558.86,8761.44,3797.42,30.24,331,26,37.94
2025-08-13,20250813,19,SuperChampion Ashdod,Ashdod,Southern,Hypermarket,2368,30003.20,1712.24,28290.96,20241.88,8049.08,28.45,655,25,43.19
2025-08-13,20250813,20,SuperChampion Beer Sheva,Beer Sheva,Southern,Hypermarket,2484,34308.60,2337.45,31971.15,22386.24,9584.91,29.98,613,28,52.16
2025-08-13,20250813,21,SuperChampion Eilat,Eilat,Southern,Supermarket,1128,14906.90,897.00,14009.90,9775.41,4234.49,30.22,281,28,49.86
2025-08-13,20250813,22,SuperChampion Nazareth,Nazareth,Northern,Supermarket,914,9763.10,596.58,9166.52,6619.58,2546.94,27.79,255,19,35.95
2025-08-13,20250813,23,SuperChampion Tiberias,Tiberias,Northern,Supermarket,1037,12032.80,820.27,11212.53,7943.86,3268.67,29.15,338,27,33.17
2025-08-13,20250813,24,SuperChampion Afula,Afula,Northern,Supermarket,1590,18889.60,1223.99,17665.61,12362.67,5302.94,30.02,476,33,37.11
2025-08-14,20250814,1,SuperChampion Dizengoff,Tel Aviv,Tel Aviv,Express,556,6407.10,437.77,5969.33,4318.74,1650.59,27.65,168,31,35.53
2025-08-14,20250814,2,SuperChampion Ramat Aviv,Tel Aviv,Tel Aviv,Supermarket,1227,15111.70,907.98,14203.72,9994.46,4209.26,29.63,318,27,44.67
2025-08-14,20250814,3,SuperChampion Ayalon,Ramat Gan,Tel Aviv,Hypermarket,2333,29166.20,1505.77,27660.43,19559.85,8100.58,29.29,582,24,47.53
2025-08-14,20250814,4,SuperChampion Givatayim,Givatayim,Tel Aviv,Supermarket,1105,17043.20,815.11,16228.09,11172.60,5055.49,31.15,325,31,49.93
2025-08-14,20250814,5,SuperChampion Holon,Holon,Tel Aviv,Supermarket,1148,11913.30,748.61,11164.69,8070.67,3094.02,27.71,328,28,34.04
2025-08-14,20250814,6,SuperChampion Bat Yam,Bat Yam,Tel Aviv,Supermarket,1052,15046.40,979.34,14067.06,9946.89,4120.17,29.29,316,27,44.52
2025-08-14,20250814,7,SuperChampion Malha,Jerusalem,Jerusalem,Hypermarket,2185,29073.50,1769.15,27304.35,19373.61,7930.74,29.05,632,25,43.20
2025-08-14,20250814,8,SuperChampion Talpiot,Jerusalem,Jerusalem,Supermarket,1006,14742.90,885.19,13857.71,9885.62,3972.09,28.66,295,25,46.98
2025-08-14,20250814,9,SuperChampion Givat Shaul,Jerusalem,Jerusalem,Supermarket,749,11392.10,627.74,10764.36,7410.10,3354.26,31.16,219,23,49.15
2025-08-14,20250814,10,SuperChampion Grand Canyon,Haifa,Haifa,Hypermarket,1910,21202.90,1389.29,19813.61,13987.01,5826.60,29.41,496,22,39.95
2025-08-14,20250814,11,SuperChampion Hadar,Haifa,Haifa,Supermarket,981,13968.30,716.18,13252.12,9107.92,4144.20,31.27,304,26,43.59
2025-08-14,20250814,12,SuperChampion Krayot,Kiryat Bialik,Haifa,Supermarket,848,11786.50,781.57,11004.93,8028.11,2976.82,27.05,254,24,43.33
2025-08-14,20250814,13,SuperChampion Ir Yamim,Netanya,Central,Supermarket,796,13793.40,864.01,12929.39,9122.17,3807.22,29.45,198,24,65.30
2025-08-14,20250814,14,SuperChampion Kfar Saba,Kfar Saba,Central,Supermarket,1369,17923.10,825.65,17097.45,11888.34,5209.11,30.47,378,33,45.23
2025-08-14,20250814,15,SuperChampion Raanana,Raanana,Central,Supermarket,1276,14667.40,868.95,13798.45,9755.79,4042.66,29.30,324,28,42.59
2025-08-14,20250814,16,SuperChampion Petah Tikva,Petah Tikva,Central,Hypermarket,2007,26487.30,1545.56,24941.74,17318.97,7622.77,30.56,525,23,47.51
2025-08-14,20250814,17,SuperChampion Rishon LeZion,Rishon LeZion,Central,Hypermarket,2807,33716.30,2390.43,31325.87,22679.52,8646.35,27.60,819,29,38.25
2025-08-14,20250814,18,SuperChampion Rehovot,Rehovot,Central,Supermarket,837,8602.10,621.63,7980.47,5848.61,2131.86,26.71,236,18,33.82
